fecha;customer_name;country;city;ship_mode;categories;product;price;quantity
7/1/13;Niamh Mann;United Kingdom;Hereford;PLUS;office supplies and art;BIC Canvas, Fluorescent;$165;3
7/1/13;Niamh Mann;United Kingdom;Hereford;PLUS;office supplies and storage;Rogers Trays, Blue;$247;4
7/1/13;Rachel Tyler;United Kingdom;London;ECONOMY;office supplies and art;Binney & Smith Pens, Fluorescent;$36;3
7/1/13;Rachel Tyler;United Kingdom;London;ECONOMY;office supplies and binders;Avery Index Tab, Clear;$31;6
7/1/13;Rachel Tyler;United Kingdom;London;ECONOMY;office supplies and envelopes;Cameo Clasp Envelope, Recycled;$7;1
7/1/13;Rachel Tyler;United Kingdom;London;ECONOMY;office supplies and storage;Smead Lockers, Blue;$1.607;9
7/1/13;Rachel Tyler;United Kingdom;London;ECONOMY;technology and accessories;Memorex Numeric Keypad, USB;$39;1
7/1/13;Victor Kron;Italy;Battipaglia;PRIORITY;furniture and chairs;Novimex Chairmat, Black;$22;1
8/1/13;Sebastian Barber;Italy;Bari;PRIORITY;office supplies and paper;Enermax Computer Printout Paper, Recycled;$57;2
8/1/13;Lincoln Want;United Kingdom;Birmingham;ECONOMY;furniture and bookcases;Sauder Classic Bookcase, Mobile;$658;3
9/1/13;Molly Hawkins;Italy;Palermo;PRIORITY;office supplies and binders;Avery Index Tab, Clear;$19;3
11/1/13;Liam Marshall;United Kingdom;Glasgow;PLUS;technology and machines;Panasonic Printer, Durable;$800;3
11/1/13;Ryan Greenwood;United Kingdom;London;ECONOMY;furniture and tables;Lesro Round Table, Fully Assembled;$816;2
11/1/13;Ryan Greenwood;United Kingdom;London;ECONOMY;office supplies and storage;Rogers Shelving, Single Width;$168;3
12/1/13;Devin Huddleston;United Kingdom;Halifax;ECONOMY;office supplies and art;Sanford Markers, Easy-Erase;$118;5
12/1/13;Catharine Robbins;Spain;Madrid;PRIORITY;office supplies and appliances;Hamilton Beach Stove, Silver;$3.802;7
12/1/13;Catharine Robbins;Spain;Madrid;PRIORITY;office supplies and envelopes;Jiffy Business Envelopes, Recycled;$73;4
12/1/13;Catharine Robbins;Spain;Madrid;PRIORITY;office supplies and supplies;Elite Trimmer, High Speed;$333;8
14/1/13;Zachary Warner;Austria;Vienna;IMMEDIATE;office supplies and appliances;KitchenAid Blender, Black;$388;4
14/1/13;Zachary Warner;Austria;Vienna;IMMEDIATE;office supplies and binders;Wilson Jones Hole Reinforcements, Clear;$4;1
14/1/13;Zachary Warner;Austria;Vienna;IMMEDIATE;technology and accessories;Memorex Flash Drive, USB;$89;3
14/1/13;David Lowe;Denmark;Frederiksberg;PRIORITY;office supplies and binders;Cardinal 3-Hole Punch, ECONOMY;$29;2
14/1/13;Taj Knetes;Sweden;Stockholm;PLUS;office supplies and art;Sanford Highlighters, Easy-Erase;$16;2
14/1/13;Taj Knetes;Sweden;Stockholm;PLUS;office supplies and fasteners;Accos Push Pins, Bulk Pack;$15;2
15/1/13;Paul Collazo;United Kingdom;Clydach;ECONOMY;office supplies and storage;Fellowes Box, Wire Frame;$56;3
15/1/13;Paul Collazo;United Kingdom;Clydach;ECONOMY;technology and phones;Cisco Audio Dock, VoIP;$1.275;7
15/1/13;Melissa Bean;Italy;Naples;PRIORITY;furniture and chairs;Hon Bag Chairs, Set of Two;$95;5
16/1/13;Chloe O'Dea;Austria;Vienna;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Easy-Erase;$135;5
16/1/13;Tyson Jonathan;France;Paris;ECONOMY;office supplies and art;BIC Highlighters, Water Color;$88;4
16/1/13;Tyson Jonathan;France;Paris;ECONOMY;office supplies and binders;Avery Binder Covers, Recycled;$57;5
16/1/13;Tyson Jonathan;France;Paris;ECONOMY;office supplies and paper;Eaton Note Cards, 8.5 x 11;$344;13
16/1/13;Maya Pamphlett;Ireland;Dublin;ECONOMY;furniture and bookcases;Dania Corner Shelving, Metal;$304;5
16/1/13;Maya Pamphlett;Ireland;Dublin;ECONOMY;office supplies and binders;Acco Hole Reinforcements, Durable;$29;7
16/1/13;Maya Pamphlett;Ireland;Dublin;ECONOMY;technology and accessories;Memorex Flash Drive, Erganomic;$54;4
16/1/13;Maya Pamphlett;Ireland;Dublin;ECONOMY;technology and phones;Nokia Signal Booster, with Caller ID;$410;6
17/1/13;Kian Sykes;Germany;Castrop-Rauxel;PRIORITY;office supplies and binders;Avery Binder Covers, ECONOMY;$44;4
17/1/13;Adam Walpole;France;Bagneux;ECONOMY;office supplies and labels;Harbour Creations Removable Labels, 5000 Label Set;$41;4
17/1/13;Libby Allan;France;Meaux;ECONOMY;office supplies and binders;Avery Binder Covers, ECONOMY;$89;8
17/1/13;Libby Allan;France;Meaux;ECONOMY;office supplies and binders;Ibico Binding Machine, Recycled;$259;5
17/1/13;Logan Tilley;Netherlands;Oosterhout;ECONOMY;office supplies and binders;Wilson Jones 3-Hole Punch, ECONOMY;$28;2
17/1/13;Logan Tilley;Netherlands;Oosterhout;ECONOMY;office supplies and paper;SanDisk Cards & Envelopes, 8.5 x 11;$79;3
17/1/13;Logan Tilley;Netherlands;Oosterhout;ECONOMY;technology and phones;Motorola Audio Dock, Cordless;$529;6
17/1/13;Julian Dobie;France;Toulouse;ECONOMY;office supplies and storage;Rogers Folders, Blue;$37;3
18/1/13;Brodie Hart;Austria;Salzburg;ECONOMY;technology and phones;Motorola Audio Dock, with Caller ID;$520;3
18/1/13;Angus De Groot;Austria;Vienna;PRIORITY;furniture and furnishings;Rubbermaid Photo Frame, Durable;$146;3
18/1/13;Ella Dwyer-Gray;Spain;Palencia;ECONOMY;furniture and bookcases;Bush Corner Shelving, Metal;$741;6
18/1/13;Ella Dwyer-Gray;Spain;Palencia;ECONOMY;office supplies and binders;Ibico Binding Machine, Clear;$51;1
18/1/13;Thomas Thompson;United Kingdom;Sheffield;ECONOMY;office supplies and art;BIC Markers, Fluorescent;$42;3
18/1/13;Thomas Thompson;United Kingdom;Sheffield;ECONOMY;office supplies and binders;Ibico Binder Covers, Durable;$38;5
18/1/13;Thomas Thompson;United Kingdom;Sheffield;ECONOMY;office supplies and envelopes;Ames Manila Envelope, Recycled;$47;4
18/1/13;Thomas Thompson;United Kingdom;Sheffield;ECONOMY;office supplies and storage;Rogers Trays, Wire Frame;$152;5
19/1/13;Angus Blacklock;Germany;Berlin;PLUS;furniture and furnishings;Advantus Door Stop, Erganomic;$39;1
19/1/13;Ebony Sadlier;Spain;Madrid;ECONOMY;office supplies and appliances;Hamilton Beach Stove, Silver;$1.629;3
19/1/13;Travis Corchado;Germany;Nuremberg;PLUS;office supplies and binders;Wilson Jones Hole Reinforcements, Recycled;$15;3
19/1/13;Travis Corchado;Germany;Nuremberg;PLUS;office supplies and storage;Tenex Lockers, Blue;$184;1
21/1/13;Daryl Claypool;Sweden;Stockholm;ECONOMY;office supplies and binders;Ibico Binder Covers, Clear;$46;7
22/1/13;Gregory Rodriguez;United Kingdom;York;ECONOMY;furniture and chairs;Office Star Bag Chairs, Adjustable;$174;3
22/1/13;Gregory Rodriguez;United Kingdom;York;ECONOMY;furniture and chairs;Office Star Steel Folding Chair, Black;$268;3
23/1/13;Louise Winter;France;Rochefort;PLUS;furniture and bookcases;Safco Stackable Bookrack, Pine;$135;1
23/1/13;Rebecca Cook;France;Saint-Ouen;PLUS;office supplies and art;Sanford Pens, Blue;$67;6
24/1/13;Alannah Callaway;Italy;Portici;ECONOMY;office supplies and labels;Avery Removable Labels, 5000 Label Set;$56;5
24/1/13;Leah Barrett;Netherlands;Rotterdam;ECONOMY;technology and phones;Motorola Audio Dock, VoIP;$260;3
25/1/13;Rhonda Ford;United Kingdom;London;PRIORITY;office supplies and art;Boston Markers, Fluorescent;$75;3
25/1/13;Brian Garcia;Spain;Madrid;PLUS;office supplies and binders;Avery Index Tab, Clear;$17;3
25/1/13;Brian Garcia;Spain;Madrid;PLUS;office supplies and binders;Cardinal Index Tab, Durable;$23;3
26/1/13;Madison Holloway;Germany;Berlin;ECONOMY;office supplies and storage;Smead Folders, Blue;$14;1
27/1/13;Linda Dennis;Italy;Venice;ECONOMY;office supplies and envelopes;GlobeWeis Mailers, Security-Tint;$164;4
28/1/13;Spencer Wallis;France;Blanquefort;ECONOMY;office supplies and binders;Cardinal 3-Hole Punch, Durable;$61;2
28/1/13;Spencer Wallis;France;Blanquefort;ECONOMY;office supplies and envelopes;Kraft Peel and Seal, Recycled;$77;4
28/1/13;Henry Chandler;Germany;Berlin;PRIORITY;technology and phones;Motorola Smart Phone, Cordless;$2.893;5
28/1/13;Riley Howells;Austria;Vienna;ECONOMY;office supplies and art;Stanley Pens, Fluorescent;$45;4
28/1/13;Brooke Hodgson;Germany;Bochum;ECONOMY;office supplies and art;Sanford Sketch Pad, Blue;$91;2
28/1/13;Brooke Hodgson;Germany;Bochum;ECONOMY;office supplies and binders;Cardinal Binding Machine, Clear;$98;2
28/1/13;Brooke Hodgson;Germany;Bochum;ECONOMY;office supplies and binders;Wilson Jones 3-Hole Punch, Durable;$88;3
28/1/13;Brooke Hodgson;Germany;Bochum;ECONOMY;technology and accessories;SanDisk Mouse, Erganomic;$36;1
29/1/13;Elijah Sodeman;Germany;Krefeld;ECONOMY;furniture and furnishings;Deflect-O Frame, Erganomic;$217;2
29/1/13;Elijah Sodeman;Germany;Krefeld;ECONOMY;technology and phones;Motorola Smart Phone, Full Size;$3.220;5
29/1/13;Noah Old;France;Saint-Herblain;PLUS;office supplies and supplies;Kleencut Letter Opener, Easy Grip;$135;5
29/1/13;Mark Washington;United Kingdom;Leicester;ECONOMY;office supplies and binders;Ibico Hole Reinforcements, ECONOMY;$21;3
29/1/13;Mark Washington;United Kingdom;Leicester;ECONOMY;office supplies and binders;Ibico Hole Reinforcements, Recycled;$37;5
29/1/13;Jade Howe;Netherlands;Apeldoorn;ECONOMY;furniture and bookcases;Dania Floating Shelf Set, Mobile;$516;6
29/1/13;Jade Howe;Netherlands;Apeldoorn;ECONOMY;office supplies and binders;Wilson Jones Binder Covers, ECONOMY;$28;5
29/1/13;Jade Howe;Netherlands;Apeldoorn;ECONOMY;office supplies and storage;Rogers Folders, Single Width;$46;3
29/1/13;Jade Howe;Netherlands;Apeldoorn;ECONOMY;technology and accessories;SanDisk Flash Drive, Erganomic;$37;2
29/1/13;Jade Howe;Netherlands;Apeldoorn;ECONOMY;technology and machines;Panasonic Receipt Printer, Wireless;$181;3
29/1/13;Kiera Chandler;Spain;Madrid;PLUS;office supplies and art;BIC Sketch Pad, Water Color;$104;2
29/1/13;Kiera Chandler;Spain;Madrid;PLUS;office supplies and storage;Rogers File Cart, Blue;$886;7
29/1/13;Kiera Chandler;Spain;Madrid;PLUS;office supplies and storage;Smead File Cart, Single Width;$1.271;11
29/1/13;Kiera Chandler;Spain;Madrid;PLUS;technology and accessories;Logitech Memory Card, Bluetooth;$517;5
29/1/13;Joshua Andrews;Germany;Frankfurt;PRIORITY;office supplies and storage;Smead Box, Industrial;$20;2
30/1/13;Paige Hopley;Austria;Vienna;ECONOMY;office supplies and binders;Cardinal Binding Machine, Clear;$197;4
30/1/13;Paige Hopley;Austria;Vienna;ECONOMY;office supplies and supplies;Elite Scissors, Serrated;$77;4
31/1/13;Jodie Mellor;Spain;Marbella;ECONOMY;office supplies and storage;Smead Shelving, Wire Frame;$43;1
31/1/13;Jade Daniels;France;Paris;ECONOMY;office supplies and envelopes;Jiffy Business Envelopes, Security-Tint;$48;3
31/1/13;Leslie Wilson;Germany;Bonn;ECONOMY;furniture and chairs;Hon Swivel Stool, Adjustable;$150;1
1/2/13;Koby Phillip;Italy;Bari;PLUS;office supplies and art;BIC Markers, Water Color;$89;3
1/2/13;David Lowe;France;Lomme;ECONOMY;office supplies and art;BIC Highlighters, Water Color;$22;1
1/2/13;David Lowe;France;Lomme;ECONOMY;office supplies and binders;Cardinal Hole Reinforcements, Recycled;$17;3
1/2/13;Nate Wilder-Neligan;France;Bordeaux;ECONOMY;furniture and bookcases;Dania Floating Shelf Set, Metal;$304;2
2/2/13;Tahlia Murnin;France;Bordeaux;ECONOMY;office supplies and labels;Novimex Shipping Labels, 5000 Label Set;$34;3
2/2/13;Tahlia Murnin;France;Bordeaux;ECONOMY;office supplies and supplies;Kleencut Box Cutter, Serrated;$251;8
3/2/13;Andrew Shah;France;Alfortville;IMMEDIATE;office supplies and paper;SanDisk Cards & Envelopes, Recycled;$338;7
4/2/13;Leon Barnes;France;Lens;PLUS;furniture and bookcases;Bush Floating Shelf Set, Traditional;$154;1
5/2/13;Edward Davidson;Austria;Linz;ECONOMY;office supplies and binders;Ibico Index Tab, Clear;$45;5
5/2/13;Alexander Bennett;Spain;Ceuta;ECONOMY;office supplies and paper;Enermax Parchment Paper, Premium;$46;3
5/2/13;Lucas Northcott;United Kingdom;Chester;PLUS;furniture and bookcases;Safco Classic Bookcase, Traditional;$876;2
5/2/13;Lucas Northcott;United Kingdom;Chester;PLUS;furniture and tables;Barricks Training Table, Rectangular;$2.843;9
5/2/13;Lucas Northcott;United Kingdom;Chester;PLUS;office supplies and envelopes;Jiffy Peel and Seal, Recycled;$56;3
5/2/13;Lucas Northcott;United Kingdom;Chester;PLUS;technology and machines;Epson Receipt Printer, Wireless;$234;2
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;furniture and bookcases;Ikea 3-Shelf Cabinet, Mobile;$72;1
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;furniture and bookcases;Safco Stackable Bookrack, Pine;$225;3
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;office supplies and appliances;Cuisinart Refrigerator, Silver;$994;4
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;office supplies and art;Boston Highlighters, Blue;$19;2
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;office supplies and fasteners;Accos Push Pins, Metal;$22;3
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;office supplies and fasteners;Advantus Clamps, Assorted Sizes;$33;4
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;office supplies and paper;Enermax Parchment Paper, Premium;$31;4
5/2/13;Jennifer Mattingly;Sweden;Stockholm;IMMEDIATE;office supplies and paper;SanDisk Message Books, 8.5 x 11;$28;2
6/2/13;Elise Godfrey;France;Nantes;PLUS;office supplies and envelopes;GlobeWeis Business Envelopes, with clear poly window;$63;3
6/2/13;Elise Godfrey;France;Nantes;PLUS;technology and copiers;Brother Wireless Fax, Digital;$965;3
6/2/13;Shannon Howe;France;Vannes;PRIORITY;furniture and bookcases;Dania Floating Shelf Set, Pine;$154;1
6/2/13;Hayley Swanston;Italy;Reggio nell'Emilia;PLUS;technology and machines;Okidata Inkjet, Wireless;$1.508;8
7/2/13;Everett Dunbar;Spain;Lorca;ECONOMY;office supplies and storage;Tenex Trays, Blue;$293;6
7/2/13;Everett Dunbar;Spain;Lorca;ECONOMY;office supplies and supplies;Acme Scissors, Steel;$50;2
7/2/13;Zachary Warner;France;Bron;ECONOMY;office supplies and appliances;KitchenAid Toaster, Black;$229;3
8/2/13;Rory Jess;Italy;Bergamo;ECONOMY;furniture and furnishings;Eldon Clock, Durable;$107;2
8/2/13;Rory Jess;Italy;Bergamo;ECONOMY;office supplies and binders;Cardinal Binding Machine, ECONOMY;$100;2
8/2/13;Rory Jess;Italy;Bergamo;ECONOMY;office supplies and supplies;Acme Trimmer, High Speed;$178;4
8/2/13;Beverly Brooks;Germany;Euskirchen;ECONOMY;office supplies and envelopes;GlobeWeis Manila Envelope, Security-Tint;$209;7
8/2/13;Justin Armit;Netherlands;Groningen;ECONOMY;office supplies and labels;Hon Color Coded Labels, Laser Printer Compatible;$32;5
8/2/13;Justin Armit;Netherlands;Groningen;ECONOMY;technology and accessories;Belkin Memory Card, Programmable;$291;5
11/2/13;Nathan Iqbal;Austria;Villach;ECONOMY;office supplies and art;BIC Highlighters, Easy-Erase;$19;1
11/2/13;Robert Barnes;France;Cognac;ECONOMY;furniture and chairs;Office Star Swivel Stool, Black;$309;2
11/2/13;Zara Jennings;Spain;Seville;ECONOMY;office supplies and binders;Wilson Jones 3-Hole Punch, ECONOMY;$112;4
11/2/13;Ewan Hyde;Spain;Parla;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Easy-Erase;$81;3
11/2/13;Ewan Hyde;Spain;Parla;ECONOMY;office supplies and binders;Avery Binder Covers, Recycled;$11;1
11/2/13;Max Ronald;Germany;Wuppertal;ECONOMY;furniture and bookcases;Sauder Classic Bookcase, Mobile;$1.973;5
11/2/13;Max Ronald;Germany;Wuppertal;ECONOMY;furniture and furnishings;Eldon Clock, Duo Pack;$170;3
11/2/13;Max Ronald;Germany;Wuppertal;ECONOMY;office supplies and binders;Avery Index Tab, Durable;$13;2
11/2/13;Max Ronald;Germany;Wuppertal;ECONOMY;office supplies and binders;Wilson Jones Binding Machine, Clear;$145;3
12/2/13;Jade Farmer;Germany;Bremen;ECONOMY;furniture and furnishings;Deflect-O Door Stop, Durable;$123;3
12/2/13;Jade Farmer;Germany;Bremen;ECONOMY;office supplies and art;BIC Pens, Easy-Erase;$15;1
12/2/13;Jade Farmer;Germany;Bremen;ECONOMY;office supplies and art;Sanford Markers, Easy-Erase;$188;8
12/2/13;Jade Farmer;Germany;Bremen;ECONOMY;office supplies and binders;Ibico Binder Covers, ECONOMY;$123;9
12/2/13;Jade Farmer;Germany;Bremen;ECONOMY;office supplies and storage;Tenex Trays, Industrial;$246;5
12/2/13;Lisa Boyette;France;Marseille;PLUS;furniture and furnishings;Tenex Frame, Durable;$535;5
12/2/13;Lisa Boyette;France;Marseille;PLUS;office supplies and binders;Ibico 3-Hole Punch, Clear;$209;7
12/2/13;Lucas Warren;France;Haguenau;PRIORITY;technology and machines;StarTech Receipt Printer, White;$278;3
12/2/13;Liam Mathias;United Kingdom;Birmingham;ECONOMY;office supplies and paper;Eaton Note Cards, Premium;$70;5
12/2/13;Georgina Fuller;France;Cournon-d'Auvergne;ECONOMY;furniture and chairs;SAFCO Steel Folding Chair, Adjustable;$397;5
13/2/13;Stella Hellyer;Spain;Valdemoro;ECONOMY;technology and machines;StarTech Card Printer, Durable;$442;3
13/2/13;Jesse Godson;France;Meudon;PLUS;office supplies and labels;Avery Color Coded Labels, Adjustable;$22;2
13/2/13;Jesse Godson;France;Meudon;PLUS;office supplies and labels;Novimex Shipping Labels, Alphabetical;$22;2
13/2/13;Jesse Godson;France;Meudon;PLUS;technology and accessories;Enermax Router, Bluetooth;$517;2
13/2/13;Niki Peirce;Austria;Vienna;ECONOMY;office supplies and binders;Wilson Jones Binding Machine, Clear;$339;7
13/2/13;Sam Rees;Finland;Helsinki;IMMEDIATE;office supplies and binders;Ibico 3-Hole Punch, Clear;$30;1
13/2/13;Morgan Dodd;Sweden;Stockholm;ECONOMY;office supplies and envelopes;Cameo Interoffice Envelope, Recycled;$92;4
14/2/13;Richard Harvey;France;Nanterre;ECONOMY;office supplies and art;Sanford Markers, Easy-Erase;$71;3
14/2/13;Richard Harvey;France;Nanterre;ECONOMY;technology and phones;Apple Smart Phone, Full Size;$1.084;2
14/2/13;Louie Knight;United Kingdom;Solihull;PLUS;office supplies and binders;Avery Binding Machine, Durable;$151;3
14/2/13;Louie Knight;United Kingdom;Solihull;PLUS;office supplies and storage;Smead Trays, Wire Frame;$238;5
14/2/13;Daniel Burke;Germany;Hanover;ECONOMY;office supplies and envelopes;GlobeWeis Mailers, Security-Tint;$82;4
15/2/13;Robert James;Germany;Magdeburg;ECONOMY;furniture and furnishings;Deflect-O Door Stop, Black;$88;2
15/2/13;Robert James;Germany;Magdeburg;ECONOMY;furniture and furnishings;Eldon Clock, Black;$226;4
15/2/13;Robert James;Germany;Magdeburg;ECONOMY;office supplies and paper;Eaton Message Books, Multicolor;$308;14
15/2/13;Eloise Sykes;France;Arras;ECONOMY;office supplies and envelopes;Jiffy Manila Envelope, with clear poly window;$207;7
16/2/13;Spencer Calvert;Spain;El Prat de Llobregat;PRIORITY;office supplies and binders;Wilson Jones Binder Covers, ECONOMY;$22;2
16/2/13;Spencer Calvert;Spain;El Prat de Llobregat;PRIORITY;office supplies and labels;Hon Removable Labels, Adjustable;$11;1
16/2/13;Spencer Calvert;Spain;El Prat de Llobregat;PRIORITY;office supplies and labels;Novimex File Folder Labels, 5000 Label Set;$9;1
16/2/13;Ngoc Orozco;Germany;Berlin;ECONOMY;furniture and chairs;Harbour Creations Bag Chairs, Adjustable;$256;5
16/2/13;Ngoc Orozco;Germany;Berlin;ECONOMY;office supplies and binders;Wilson Jones 3-Hole Punch, ECONOMY;$50;2
16/2/13;Ngoc Orozco;Germany;Berlin;ECONOMY;office supplies and envelopes;Ames Clasp Envelope, Set of 50;$39;6
18/2/13;Bethany Child;Germany;Hamm;IMMEDIATE;office supplies and art;Binney & Smith Pens, Easy-Erase;$24;2
18/2/13;Bianca Whitford;Spain;San Sebastian;ECONOMY;furniture and chairs;SAFCO Swivel Stool, Adjustable;$409;3
18/2/13;Bianca Whitford;Spain;San Sebastian;ECONOMY;furniture and furnishings;Deflect-O Stacking Tray, Erganomic;$48;2
18/2/13;Bianca Whitford;Spain;San Sebastian;ECONOMY;office supplies and art;Boston Canvas, Blue;$161;3
18/2/13;Bianca Whitford;Spain;San Sebastian;ECONOMY;office supplies and binders;Wilson Jones Binder Covers, ECONOMY;$34;3
